"","INSECT","STAGE_START","STAGE_END","NOTES","paint","days.after.paint","quad","exposure","treatment","exp.time","date","status","QUAD","alive","knockdown","dead","unviable","living"
"2372","06H-CO-1-06","AF","AF","","CO",1,"1","06H-CO","06H-CO-1","06H",2015-10-02,"A",1,1,0,0,0,1
"2373","06H-CO-1-07","5","5","","CO",1,"1","06H-CO","06H-CO-1","06H",2015-10-02,"D",1,0,0,1,1,0
"2374","06H-CO-1-08","AF","AF","","CO",1,"1","06H-CO","06H-CO-1","06H",2015-10-02,"A",1,1,0,0,0,1
"2375","06H-CO-1-09","4","4","","CO",1,"1","06H-CO","06H-CO-1","06H",2015-10-02,"A",1,1,0,0,0,1
"2376","06H-CO-1-10","5","5","","CO",1,"1","06H-CO","06H-CO-1","06H",2015-10-02,"A",1,1,0,0,0,1
"2377","06H-CO-1-11","5","5","","CO",1,"1","06H-CO","06H-CO-1","06H",2015-10-02,"A",1,1,0,0,0,1
"2378","06H-CO-1-12","5","5","","CO",1,"1","06H-CO","06H-CO-1","06H",2015-10-02,"A",1,1,0,0,0,1
"2379","06H-CO-2-01","AF","AF","","CO",1,"2","06H-CO","06H-CO-1","06H",2015-10-02,"A",2,1,0,0,0,1
"2380","06H-CO-2-02","AF","AF","","CO",1,"2","06H-CO","06H-CO-1","06H",2015-10-02,"A",2,1,0,0,0,1
"2381","06H-CO-2-03","5","5","","CO",1,"2","06H-CO","06H-CO-1","06H",2015-10-02,"D",2,0,0,1,1,0
"2382","06H-CO-2-04","AM","AM","","CO",1,"2","06H-CO","06H-CO-1","06H",2015-10-02,"A",2,1,0,0,0,1
"2383","06H-CO-2-05","4","4","","CO",1,"2","06H-CO","06H-CO-1","06H",2015-10-02,"D",2,0,0,1,1,0
"2384","06H-CO-2-06","4","4","","CO",1,"2","06H-CO","06H-CO-1","06H",2015-10-02,"A",2,1,0,0,0,1
"2385","06H-CO-2-07","AF","AF","4 eggs on 9/18, end 5 1st instars","CO",1,"2","06H-CO","06H-CO-1","06H",2015-10-02,"A",2,1,0,0,0,1
"2386","06H-CO-2-08","AM","AM","","CO",1,"2","06H-CO","06H-CO-1","06H",2015-10-02,"A",2,1,0,0,0,1
"2387","06H-CO-2-09","5","5","","CO",1,"2","06H-CO","06H-CO-1","06H",2015-10-02,"A",2,1,0,0,0,1
"2388","06H-CO-2-10","5","5","","CO",1,"2","06H-CO","06H-CO-1","06H",2015-10-02,"A",2,1,0,0,0,1
"2389","06H-CO-2-11","5","5","","CO",1,"2","06H-CO","06H-CO-1","06H",2015-10-02,"A",2,1,0,0,0,1
"2390","06H-CO-2-12","5","5","","CO",1,"2","06H-CO","06H-CO-1","06H",2015-10-02,"A",2,1,0,0,0,1
"2391","06H-CO-3-01","AF","AF","","CO",1,"3","06H-CO","06H-CO-1","06H",2015-10-02,"A",3,1,0,0,0,1
"2392","06H-CO-3-02","AF","AF","","CO",1,"3","06H-CO","06H-CO-1","06H",2015-10-02,"D",3,0,0,1,1,0
"2393","06H-CO-3-03","5","5","","CO",1,"3","06H-CO","06H-CO-1","06H",2015-10-02,"A",3,1,0,0,0,1
"2394","06H-CO-3-04","AF","AF","","CO",1,"3","06H-CO","06H-CO-1","06H",2015-10-02,"A",3,1,0,0,0,1
"2395","06H-CO-3-05","5","5","","CO",1,"3","06H-CO","06H-CO-1","06H",2015-10-02,"A",3,1,0,0,0,1
"2396","06H-CO-3-06","4","4","","CO",1,"3","06H-CO","06H-CO-1","06H",2015-10-02,"A",3,1,0,0,0,1
"2397","06H-CO-3-07","AM","AM","","CO",1,"3","06H-CO","06H-CO-1","06H",2015-10-02,"D",3,0,0,1,1,0
"2398","06H-CO-3-08","AF","AF","","CO",1,"3","06H-CO","06H-CO-1","06H",2015-10-02,"A",3,1,0,0,0,1
"2399","06H-CO-3-09","4","4","","CO",1,"3","06H-CO","06H-CO-1","06H",2015-10-02,"A",3,1,0,0,0,1
"2400","06H-CO-3-10","5","AM","Molting on 9/18","CO",1,"3","06H-CO","06H-CO-1","06H",2015-10-02,"A",3,1,0,0,0,1
"2401","06H-CO-3-11","5","5","","CO",1,"3","06H-CO","06H-CO-1","06H",2015-10-02,"A",3,1,0,0,0,1
"2402","06H-CO-3-12","4","4","","CO",1,"3","06H-CO","06H-CO-1","06H",2015-10-02,"A",3,1,0,0,0,1
"2403","06H-CO-4-01","AM","AM","","CO",1,"4","06H-CO","06H-CO-1","06H",2015-10-02,"A",4,1,0,0,0,1
"2404","06H-CO-4-02","5","5","","CO",1,"4","06H-CO","06H-CO-1","06H",2015-10-02,"A",4,1,0,0,0,1
"2405","06H-CO-4-03","5","5","","CO",1,"4","06H-CO","06H-CO-1","06H",2015-10-02,"A",4,1,0,0,0,1
"2406","06H-CO-4-03","5","5","","CO",1,"4","06H-CO","06H-CO-1","06H",2015-10-02,"A",4,1,0,0,0,1
"2407","06H-CO-4-05","5","5","","CO",1,"4","06H-CO","06H-CO-1","06H",2015-10-02,"A",4,1,0,0,0,1
"2408","06H-CO-4-06","4","4","","CO",1,"4","06H-CO","06H-CO-1","06H",2015-10-02,"A",4,1,0,0,0,1
"2409","06H-CO-4-07","5","5","","CO",1,"4","06H-CO","06H-CO-1","06H",2015-10-02,"A",4,1,0,0,0,1
"2410","06H-CO-4-08","5","5","","CO",1,"4","06H-CO","06H-CO-1","06H",2015-10-02,"A",4,1,0,0,0,1
"2411","06H-CO-4-09","5","5","","CO",1,"4","06H-CO","06H-CO-1","06H",2015-10-02,"A",4,1,0,0,0,1
"2412","06H-CO-4-10","4","4","","CO",1,"4","06H-CO","06H-CO-1","06H",2015-10-02,"A",4,1,0,0,0,1
"2413","06H-CO-4-11","5","5","","CO",1,"4","06H-CO","06H-CO-1","06H",2015-10-02,"A",4,1,0,0,0,1
"2414","06H-CO-4-12","AF","AF","","CO",1,"4","06H-CO","06H-CO-1","06H",2015-10-02,"A",4,1,0,0,0,1
"2415","24H-CF-1-1","AF","AF","","CF",1,"1","24H-CF","24H-CF-1","24H",2015-10-02,"A",1,1,0,0,0,1
"2416","24H-CF-1-2","AM","AM","","CF",1,"1","24H-CF","24H-CF-1","24H",2015-10-02,"D",1,0,0,1,1,0
"2417","24H-CF-1-3","AF","AF","2, 1st instars","CF",1,"1","24H-CF","24H-CF-1","24H",2015-10-02,"A",1,1,0,0,0,1
"2418","24H-CF-1-4","5","5","","CF",1,"1","24H-CF","24H-CF-1","24H",2015-10-02,"A",1,1,0,0,0,1
"2419","24H-CF-1-5","4","4","","CF",1,"1","24H-CF","24H-CF-1","24H",2015-10-02,"A",1,1,0,0,0,1
"2420","24H-CF-1-6","5","AM","molt 9/12","CF",1,"1","24H-CF","24H-CF-1","24H",2015-10-02,"A",1,1,0,0,0,1
"2421","24H-CF-1-7","5","5","","CF",1,"1","24H-CF","24H-CF-1","24H",2015-10-02,"A",1,1,0,0,0,1
"2422","24H-CF-1-8","5","5","","CF",1,"1","24H-CF","24H-CF-1","24H",2015-10-02,"D",1,0,0,1,1,0
"2423","24H-CF-1-9","4","4","","CF",1,"1","24H-CF","24H-CF-1","24H",2015-10-02,"A",1,1,0,0,0,1
"2424","24H-CF-1-10","AM","AM","","CF",1,"1","24H-CF","24H-CF-1","24H",2015-10-02,"A",1,1,0,0,0,1
"2425","24H-CF-1-11","5","5","","CF",1,"1","24H-CF","24H-CF-1","24H",2015-10-02,"A",1,1,0,0,0,1
"2426","24H-CF-1-12","4","5","10/2 observation simply doesn't make sense.","CF",1,"1","24H-CF","24H-CF-1","24H",2015-10-02,"A",1,1,0,0,0,1
"2427","24H-CF-2-1","5","5","","CF",1,"2","24H-CF","24H-CF-1","24H",2015-10-02,"D",2,0,0,1,1,0
"2428","24H-CF-2-2","AM","AM","","CF",1,"2","24H-CF","24H-CF-1","24H",2015-10-02,"A",2,1,0,0,0,1
"2429","24H-CF-2-3","5","5","","CF",1,"2","24H-CF","24H-CF-1","24H",2015-10-02,"A",2,1,0,0,0,1
"2430","24H-CF-2-4","AF","AF","","CF",1,"2","24H-CF","24H-CF-1","24H",2015-10-02,"A",2,1,0,0,0,1
"2431","24H-CF-2-5","4","4","","CF",1,"2","24H-CF","24H-CF-1","24H",2015-10-02,"A",2,1,0,0,0,1
"2432","24H-CF-2-6","AF","AF","NOTE ON 10/2 NOT CLEAR","CF",1,"2","24H-CF","24H-CF-1","24H",2015-10-02,"A",2,1,0,0,0,1
"2433","24H-CF-2-7","4","4","","CF",1,"2","24H-CF","24H-CF-1","24H",2015-10-02,"A",2,1,0,0,0,1
"2434","24H-CF-2-8","AF","AF","","CF",1,"2","24H-CF","24H-CF-1","24H",2015-10-02,"A",2,1,0,0,0,1
"2435","24H-CF-2-9","4","4","","CF",1,"2","24H-CF","24H-CF-1","24H",2015-10-02,"A",2,1,0,0,0,1
"2436","24H-CF-2-10","5","5","Died in molt","CF",1,"2","24H-CF","24H-CF-1","24H",2015-10-02,"D",2,0,0,1,1,0
"2437","24H-CF-3-1","5","5","","CF",1,"3","24H-CF","24H-CF-1","24H",2015-10-02,"D",3,0,0,1,1,0
"2438","24H-CF-3-2","AF","AF","5 or 6, 1st instar on 9/18","CF",1,"3","24H-CF","24H-CF-1","24H",2015-10-02,"A",3,1,0,0,0,1
"2439","24H-CF-3-3","5","5","","CF",1,"3","24H-CF","24H-CF-1","24H",2015-10-02,"A",3,1,0,0,0,1
"2440","24H-CF-3-4","4","4","","CF",1,"3","24H-CF","24H-CF-1","24H",2015-10-02,"D",3,0,0,1,1,0
"2441","24H-CF-3-5","4","4","","CF",1,"3","24H-CF","24H-CF-1","24H",2015-10-02,"D",3,0,0,1,1,0
"2442","24H-CF-3-6","5","5","","CF",1,"3","24H-CF","24H-CF-1","24H",2015-10-02,"A",3,1,0,0,0,1
"2443","24H-CF-3-7","AM","AM","","CF",1,"3","24H-CF","24H-CF-1","24H",2015-10-02,"A",3,1,0,0,0,1
"2444","24H-CF-3-8","5","5","","CF",1,"3","24H-CF","24H-CF-1","24H",2015-10-02,"D",3,0,0,1,1,0
"2445","24H-CF-3-9","5","5","","CF",1,"3","24H-CF","24H-CF-1","24H",2015-10-02,"A",3,1,0,0,0,1
"2446","24H-CF-3-10","AM","AM","","CF",1,"3","24H-CF","24H-CF-1","24H",2015-10-02,"A",3,1,0,0,0,1
"2447","24H-CF-3-11","5","5","","CF",1,"3","24H-CF","24H-CF-1","24H",2015-10-02,"A",3,1,0,0,0,1
"2448","24H-CF-3-12","AM","AM","","CF",1,"3","24H-CF","24H-CF-1","24H",2015-10-02,"D",3,0,0,1,1,0
"2449","24H-CF-4-1","AF","AF","","CF",1,"4","24H-CF","24H-CF-1","24H",2015-10-02,"A",4,1,0,0,0,1
"2450","24H-CF-4-2","5","5","","CF",1,"4","24H-CF","24H-CF-1","24H",2015-10-02,"D",4,0,0,1,1,0
"2451","24H-CF-4-3","5","5","","CF",1,"4","24H-CF","24H-CF-1","24H",2015-10-02,"A",4,1,0,0,0,1
"2452","24H-CF-4-4","5","5","","CF",1,"4","24H-CF","24H-CF-1","24H",2015-10-02,"D",4,0,0,1,1,0
"2453","24H-CF-4-5","AM","AM","","CF",1,"4","24H-CF","24H-CF-1","24H",2015-10-02,"A",4,1,0,0,0,1
"2454","24H-CF-4-6","5","5","","CF",1,"4","24H-CF","24H-CF-1","24H",2015-10-02,"A",4,1,0,0,0,1
"2455","24H-CF-4-7","4","4","","CF",1,"4","24H-CF","24H-CF-1","24H",2015-10-02,"A",4,1,0,0,0,1
"2456","24H-CF-4-8","5","5","","CF",1,"4","24H-CF","24H-CF-1","24H",2015-10-02,"A",4,1,0,0,0,1
"2457","24H-CF-4-9","5","5","","CF",1,"4","24H-CF","24H-CF-1","24H",2015-10-02,"A",4,1,0,0,0,1
"2458","24H-CF-4-10","AF","AF","","CF",1,"4","24H-CF","24H-CF-1","24H",2015-10-02,"A",4,1,0,0,0,1
"2459","24H-CF-4-11","AM","AM","","CF",1,"4","24H-CF","24H-CF-1","24H",2015-10-02,"A",4,1,0,0,0,1
"2460","24H-CF-4-12","5","5","","CF",1,"4","24H-CF","24H-CF-1","24H",2015-10-02,"A",4,1,0,0,0,1
"2461","24H-5A-1-1","5","5","","5A",1,"1","24H-5A","24H-5A-1","24H",2015-10-02,"D",1,0,0,1,1,0
"2462","24H-5A-1-2","AM","AM","","5A",1,"1","24H-5A","24H-5A-1","24H",2015-10-02,"D",1,0,0,1,1,0
"2463","24H-5A-1-3","AM","AM","","5A",1,"1","24H-5A","24H-5A-1","24H",2015-10-02,"D",1,0,0,1,1,0
"2464","24H-5A-1-4","5","5","","5A",1,"1","24H-5A","24H-5A-1","24H",2015-10-02,"D",1,0,0,1,1,0
"2465","24H-5A-1-5","4","4","","5A",1,"1","24H-5A","24H-5A-1","24H",2015-10-02,"D",1,0,0,1,1,0
"2466","24H-5A-1-6","AM","AM","","5A",1,"1","24H-5A","24H-5A-1","24H",2015-10-02,"D",1,0,0,1,1,0
"2467","24H-5A-1-7","5","5","","5A",1,"1","24H-5A","24H-5A-1","24H",2015-10-02,"D",1,0,0,1,1,0
"2468","24H-5A-1-8","5","5","","5A",1,"1","24H-5A","24H-5A-1","24H",2015-10-02,"D",1,0,0,1,1,0
"2469","24H-5A-1-9","5","5","","5A",1,"1","24H-5A","24H-5A-1","24H",2015-10-02,"D",1,0,0,1,1,0
"2470","24H-5A-1-10","5","5","","5A",1,"1","24H-5A","24H-5A-1","24H",2015-10-02,"D",1,0,0,1,1,0
"2471","24H-5A-1-11","4","4","","5A",1,"1","24H-5A","24H-5A-1","24H",2015-10-02,"D",1,0,0,1,1,0
"2472","24H-5A-1-12","AM","AM","","5A",1,"1","24H-5A","24H-5A-1","24H",2015-10-02,"D",1,0,0,1,1,0
"2473","24H-5A-2-1","5","5","","5A",1,"2","24H-5A","24H-5A-1","24H",2015-10-02,"D",2,0,0,1,1,0
"2474","24H-5A-2-2","4","4","","5A",1,"2","24H-5A","24H-5A-1","24H",2015-10-02,"D",2,0,0,1,1,0
"2475","24H-5A-2-3","AF","AF","","5A",1,"2","24H-5A","24H-5A-1","24H",2015-10-02,"D",2,0,0,1,1,0
"2476","24H-5A-2-4","5","5","","5A",1,"2","24H-5A","24H-5A-1","24H",2015-10-02,"D",2,0,0,1,1,0
"2477","24H-5A-2-5","AF","AF","","5A",1,"2","24H-5A","24H-5A-1","24H",2015-10-02,"A",2,1,0,0,0,1
"2478","24H-5A-2-6","5","5","","5A",1,"2","24H-5A","24H-5A-1","24H",2015-10-02,"D",2,0,0,1,1,0
"2479","24H-5A-2-7","AF","AF","","5A",1,"2","24H-5A","24H-5A-1","24H",2015-10-02,"D",2,0,0,1,1,0
"2480","24H-5A-2-8","5","5","","5A",1,"2","24H-5A","24H-5A-1","24H",2015-10-02,"D",2,0,0,1,1,0
"2481","24H-5A-2-9","AM","AM","","5A",1,"2","24H-5A","24H-5A-1","24H",2015-10-02,"D",2,0,0,1,1,0
"2482","24H-5A-2-10","5","5","","5A",1,"2","24H-5A","24H-5A-1","24H",2015-10-02,"D",2,0,0,1,1,0
"2483","24H-5A-2-11","4","4","","5A",1,"2","24H-5A","24H-5A-1","24H",2015-10-02,"D",2,0,0,1,1,0
"2484","24H-5A-2-12","5","5","","5A",1,"2","24H-5A","24H-5A-1","24H",2015-10-02,"D",2,0,0,1,1,0
"2485","24H-5A-3-1","AM","AM","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"2486","24H-5A-3-2","5","5","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"2487","24H-5A-3-3","5","5","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"2488","24H-5A-3-4","AM","AM","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"2489","24H-5A-3-5","4","4","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"2490","24H-5A-3-6","4","4","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"2491","24H-5A-3-7","4","4","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"2492","24H-5A-3-8","AM","AM","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"2493","24H-5A-3-9","AF","AF","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"2494","24H-5A-3-10","5","5","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"2495","24H-5A-3-11","AF","AF","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"2496","24H-5A-3-12","5","5","","5A",1,"3","24H-5A","24H-5A-1","24H",2015-10-02,"D",3,0,0,1,1,0
"2497","24H-5A-4-1","5","5","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"2498","24H-5A-4-2","5","5","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"2499","24H-5A-4-3","AF","AF","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"2500","24H-5A-4-4","AF","AF","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"2501","24H-5A-4-5","AM","AM","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"2502","24H-5A-4-6","AF","AF","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"2503","24H-5A-4-7","AM","AM","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"2504","24H-5A-4-8","5","5","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"2505","24H-5A-4-9","5","5","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"2506","24H-5A-4-10","AF","AF","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"2507","24H-5A-4-11","AF","AF","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"2508","24H-5A-4-12","AM","AM","","5A",1,"4","24H-5A","24H-5A-1","24H",2015-10-02,"D",4,0,0,1,1,0
"2509","24H-CO-1-1","5","5","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"D",1,0,0,1,1,0
"2510","24H-CO-1-2","AF","AF","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"A",1,1,0,0,0,1
"2511","24H-CO-1-3","AF","AF","laid egg to1st instar 9/25","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"A",1,1,0,0,0,1
"2512","24H-CO-1-4","AM","AM","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"A",1,1,0,0,0,1
"2513","24H-CO-1-5","5","5","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"A",1,1,0,0,0,1
"2514","24H-CO-1-6","4","4","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"A",1,1,0,0,0,1
"2515","24H-CO-1-7","4","4","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"D",1,0,0,1,1,0
"2516","24H-CO-1-8","4","4","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"A",1,1,0,0,0,1
"2517","24H-CO-1-9","4","4","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"A",1,1,0,0,0,1
"2518","24H-CO-1-10","4","4","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"A",1,1,0,0,0,1
"2519","24H-CO-1-11","5","5","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"A",1,1,0,0,0,1
"2520","24H-CO-1-12","4","4","","CO",1,"1","24H-CO","24H-CO-1","24H",2015-10-02,"D",1,0,0,1,1,0
"2521","24H-CO-2-1","AM","AM","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"2522","24H-CO-2-2","5","5","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"2523","24H-CO-2-3","5","5","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"D",2,0,0,1,1,0
"2524","24H-CO-2-4","5","5","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"2525","24H-CO-2-5","5","5","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"2526","24H-CO-2-6","AF","AF","1, 1st instarat 9/25","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"2527","24H-CO-2-7","4","4","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"2528","24H-CO-2-8","AM","AM","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"2529","24H-CO-2-9","5","5","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"2530","24H-CO-2-10","4","4","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"2531","24H-CO-2-11","4","4","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"2532","24H-CO-2-12","5","5","","CO",1,"2","24H-CO","24H-CO-1","24H",2015-10-02,"A",2,1,0,0,0,1
"2533","24H-CO-3-1","AM","AM","","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"K",3,0,1,0,1,1
"2534","24H-CO-3-2","AF","AF","1, 1st instaron 9/18","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"2535","24H-CO-3-3","5","5","","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"2536","24H-CO-3-4","4","4","","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"2537","24H-CO-3-5","AF","AF","6, 1st instar 9/25","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"2538","24H-CO-3-6","5","5","","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"2539","24H-CO-3-7","AM","AM","","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"2540","24H-CO-3-8","AM","AM","","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"2541","24H-CO-3-9","AF","AF","","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"2542","24H-CO-3-10","5","5","","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"2543","24H-CO-3-11","5","AM","molted9/12","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"2544","24H-CO-3-12","5","5","","CO",1,"3","24H-CO","24H-CO-1","24H",2015-10-02,"A",3,1,0,0,0,1
"2545","24H-CO-4-1","4","4","affected by static","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"A",4,1,0,0,0,1
"2546","24H-CO-4-2","AM","AM","","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"D",4,0,0,1,1,0
"2547","24H-CO-4-3","AF","AF","5 hatch by 9/25","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"A",4,1,0,0,0,1
"2548","24H-CO-4-4","5","5","","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"D",4,0,0,1,1,0
"2549","24H-CO-4-5","AF","AF","5, 1st instar 9/18","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"A",4,1,0,0,0,1
"2550","24H-CO-4-6","5","5","","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"A",4,1,0,0,0,1
"2551","24H-CO-4-7","AM","AM","","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"A",4,1,0,0,0,1
"2552","24H-CO-4-8","5","AF","9/13molted(5->AF)","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"A",4,1,0,0,0,1
"2553","24H-CO-4-9","4","4","","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"A",4,1,0,0,0,1
"2554","24H-CO-4-10","5","5","","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"A",4,1,0,0,0,1
"2555","24H-CO-4-11","AM","AM","","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"A",4,1,0,0,0,1
"2556","24H-CO-4-12","AF","AF","2, 1ST INSTARS","CO",1,"4","24H-CO","24H-CO-1","24H",2015-10-02,"A",4,1,0,0,0,1
"2557","01H-5A-1-01","5","5","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"",1,0,0,0,0,0
"2558","01H-5A-1-02","4","4","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"D",1,0,0,1,1,0
"2559","01H-5A-1-03","AF","AF","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"",1,0,0,0,0,0
"2560","01H-5A-1-04","5","5","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"",1,0,0,0,0,0
"2561","01H-5A-1-05","5","5","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"D",1,0,0,1,1,0
"2562","01H-5A-1-06","5","5","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"",1,0,0,0,0,0
"2563","01H-5A-1-07","5","5","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"D",1,0,0,1,1,0
"2564","01H-5A-1-08","5","5","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"",1,0,0,0,0,0
"2565","01H-5A-1-09","5","5","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"",1,0,0,0,0,0
"2566","01H-5A-1-10","5","5","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"",1,0,0,0,0,0
"2567","01H-5A-1-11","5","5","","5A",1,"1","01H-5A","01H-5A-1","01H",2015-10-09,"",1,0,0,0,0,0
"2568","01H-5A-2-01","5","5","","5A",1,"2","01H-5A","01H-5A-1","01H",2015-10-09,"D",2,0,0,1,1,0
"2569","01H-5A-2-02","5","5","","5A",1,"2","01H-5A","01H-5A-1","01H",2015-10-09,"",2,0,0,0,0,0
"2570","01H-5A-2-03","4","4","","5A",1,"2","01H-5A","01H-5A-1","01H",2015-10-09,"D",2,0,0,1,1,0
"2571","01H-5A-2-04","5","5","","5A",1,"2","01H-5A","01H-5A-1","01H",2015-10-09,"D",2,0,0,1,1,0
"2572","01H-5A-2-05","5","5","","5A",1,"2","01H-5A","01H-5A-1","01H",2015-10-09,"",2,0,0,0,0,0
"2573","01H-5A-2-06","AF","AF","","5A",1,"2","01H-5A","01H-5A-1","01H",2015-10-09,"D",2,0,0,1,1,0
"2574","01H-5A-2-07","4","4","","5A",1,"2","01H-5A","01H-5A-1","01H",2015-10-09,"",2,0,0,0,0,0
"2575","01H-5A-2-08","5","5","","5A",1,"2","01H-5A","01H-5A-1","01H",2015-10-09,"D",2,0,0,1,1,0
"2576","01H-5A-2-09","AF","AF","","5A",1,"2","01H-5A","01H-5A-1","01H",2015-10-09,"D",2,0,0,1,1,0
